2012|S1414-32832012000200018|29.ed. Petrópolis, , 
2009|S0100-204X2009001100021|, , 29
2011|S0102-695X2011000400012|, , 29
2009|S0104-56872009000400012|, , 29
2009|S1516-31802009000600009|, , 29
2010|S1516-35982010000100002|, , 29
2000|S1415-790X2000000100002|2a ed. Salvador. APCE/Rio de Janeiro, , 
2006|S0001-37652006000300007|2Berlin, , 
2005|S1679-62252005000100006|2Caracas, , Venezuela
2012|S1679-39512012000100003|2d ed. Cambridge, , 
2012|S0102-09352012000300021|2.d. Viçosa, , 
2012|S0103-40142012000100011|2.ed. 699p+appendices. San Francisco, , 
2012|S1413-65382012000100011|2.ed. 7º reimp. Tradução de Maria Adriana Veríssimo Veronese. Porto Alegre, , 
2012|S0100-67622012000200002|2.ed. Ambleside, , 
2011|S1516-35982011000900012|2.ed. Ames, Iowa, , 
2009|S0100-204X2009000600009|2.ed. Ames, , 
2003|S0103-84782003000400004|2.ed. Ames, , 
2000|S1413-95962000000500001|2.ed. Ames, , 
2003|S1415-790X2003000200010|2 ed. aum. México, , 
2012|S0102-09352012000100006|2.ed. Baltimore, , 
2001|S1414-32832001000200007|2. ed. Barcelona, , 
2012|S1517-86922012000100006|2. ed. Barueri, , 
2011|S0100-204X2011001200010|2.ed. Belo Horizonte, , 
2012|S0102-09352012000100033|2.ed. Belo Horizonte, , 
2012|S0102-09352012000300003|2.ed. Belo Horizonte, , 
2012|S0102-09352012000300025|2.ed. - Belo Horizonte, , 
2012|S0102-09352012000300027|2.ed. Belo Horizonte, , 
2011|S1516-35982011000700019|2.ed. Belo Horizonte, , 
2012|S1516-35982012000400013|2.ed. Belo Horizonte, , 
2012|S1516-35982012000400013|2.ed. Belo Horizonte, , 
2012|S0100-67622012000100005|2.ed. Berlin, , 
2012|S1679-39512012000100009|2 ed. Bevery Hills , CA, , 
2009|S0103-90162009000300011|2 ed. Boca Raton, , 
2007|S0102-311X2007000700015|2ª Ed. Bogotá, , 
2012|S0101-31222012000100016|2.ed. Brasilia, , 
2012|S0100-06832012000200032|2.ed. Brasília, , 
2010|S0100-204X2010000100012|2.ed. Brasília, , 
2011|S0100-204X2011001000025|2.ed. Brasília, , 
2012|S0101-31222012000100012|2.ed. Brasília, , 
2001|S0101-47142001000100002|2ª ed. Brasília, , 
2004|S0101-47142004000100014|2 ed. Brasília, , 
2005|S0102-311X2005000600044|2ª Ed. Brasília, , 
2006|S0102-311X2006000500018|2ª Ed. Brasília, , 
2006|S0102-311X2006000700006|2ª Ed. Brasília, , 
2006|S0102-311X2006001200013|2ª Ed. Brasília, , 
2007|S0102-311X2007000200022|2ª Ed. Brasília, , 
2007|S0102-311X2007000400013|2ª Ed. Brasília, , 
2002|S0103-90162002000400001|2.ed. Brasília, , 
2007|S0102-311X2007000200008|2ª Ed. Buenos Aires, , 
2012|S1413-65382012000100004|2.ed. California, , 
2011|S0100-67622011000400011|2.ed. Cambridge, , 
2012|S0100-06832012000200009|2.ed. Campina Grande, , 
2011|S0100-29452011000500102|2. ed. Campina Grande, , 
2009|S0006-87052009000200012|2.ed. Campinas, , 
2012|S0100-06832012000200006|2.ed. Campinas, , 
2012|S0100-06832012000200028|2.ed. Campinas, , 
2009|S0100-204X2009000300014|2.ed. Campinas, , 
2011|S0100-204X2011000600008|2.ed. Campinas, , 
2011|S0100-204X2011001000017|2.ed. Campinas, , 
2011|S0100-204X2011001200008|2.ed. Campinas, , 
2012|S0100-204X2012000400007|2.ed. Campinas, , 
2012|S0100-204X2012000400016|2.ed. Campinas, , 
2012|S0100-204X2012000400018|2.ed. Campinas, , 
2010|S0100-29452010000200021|2.ed. Campinas, , 
2010|S0100-29452010000200036|2.ed. Campinas, , 
2011|S0100-83582011000300022|2.ed. Campinas, , 
2012|S0101-31222012000100017|2.ed. Campinas, , 
2005|S0101-73302005000200014|2. ed. Campinas, , 
2012|S0103-40142012000200022|2.ed. Campinas, , 
2012|S0103-73312012000100006|2ed. Campinas, , 
2012|S1414-32832012000100007|2.ed. Campinas, , 
2012|S1415-43662012000400005|2.ed. Campinas, , 
2011|S1516-35982011000700008|2.ed. Campinas, , 
2005|S1516-73132005000100007|2. ed. Campinas, , 
2011|S1516-35982011000700009|2.ed. Campo Grande, , 
2012|S0103-40142012000100008|2.ed. Chicago, , 
2012|S0103-73312012000100012|2. Ed. Chicago, , 
2011|S0104-83332011000100012|2ªed. Chicago, , 
2010|S0104-530X2010000400006|2 ed. Chichester, , 
2012|S0102-09352012000300025|2.ed. Cold Spring Harbor, , 
1999|S0100-204X1999000900023|2.ed. Coronel Pacheco, MG, , 
2010|S1516-35982010000900008|2.ed. Corvallis, , 
2012|S0100-67622012000100010|2.ed. Cuiabá, , 
2011|S0100-204X2011001000027|2.ed. Dourados, , 
2007|S0102-311X2007001000005|2ª Ed. Florianópolis, , 
2007|S0006-87052007000300016|2.ed. Flórida, , 
2012|S0101-31732012000100007|2.ed. Göttingen, , 
2005|S1516-35982005000300006|2.ed. Hurley, , 
1998|S0100-69911998000400008|2 Edinburg, , 
2012|S1679-39512012000100007|2. edição. São Paulo, , 
2012|S0102-09352012000100023|2.ed. Ithaca, NY, , 
2012|S0102-09352012000100022|2.ed. Ithaca, , 
2012|S0102-09352012000300016|2.ed. Ithaca, , 
2001|S1516-35982001000700027|2.ed. Ithaca, , 
2001|S1516-35982001000700028|2.ed., Ithaca, , 
2005|S1516-35982005000300034|2.ed. Ithaca, , 
2007|S1516-35982007000800026|2.ed. Ithaca, , 
2009|S1516-35982009000600004|2.ed. Ithaca, , 
2009|S1516-35982009000600006|2.ed. Ithaca, , 
2009|S1516-35982009000600022|2.ed. Ithaca, , 
2009|S1516-35982009001300028|2.ed. Ithaca, , 
2011|S1516-35982011000900022|2.ed. Ithaca, , 
2012|S1516-35982012000200004|2.ed. Ithaca, , 
2012|S1516-35982012000200011|2.ed. Ithaca, , 
2012|S1516-35982012000200018|2.ed. Ithaca, , 
2012|S1516-35982012000200021|2.ed. Ithaca, , 
2012|S1516-35982012000400016|2.ed. Ithaca, , 
2012|S0100-06832012000200006|2.ed. Jaboticabal, , 
1999|S0100-204X1999001000014|2.ed. Jaboticabal, , 
2002|S0100-204X2002000900008|2. ed. Jaboticabal, , 
1999|S0100-83581999000100006|2 ed., Jaboticabal, , 
2005|S0103-90162005000500016|2.ed. Jaboticabal, , 
2002|S1516-35982002000400014|2.ed. Jaboticabal, , 
2012|S1516-35982012000500024|2. ed. Jaboticabal, , 
1999|S0100-204X1999000900025|2.ed. Kew, , 
2009|S0100-204X2009000500001|2.ed. La Habana, , 
2012|S0100-06832012000200003|2.ed. Lavras, , 
2008|S0100-29452008000400051|2. ed. Lavras, , 
2003|S0100-83582003000300008|2.ed. Lisboa, , 
1995|S0101-47141995000100017|2. ed. Lisboa, , 
2005|S0102-05362005000100027|2.ed. Lisboa, , 
2000|S0100-204X2000000800014|2.ed. London, , 
2000|S0100-204X2000000900018|2.ed. London, , 
2002|S0100-204X2002001100012|2. ed. London, , 
2008|S0100-204X2008001200006|2.ed. London, , 
2012|S0100-204X2012000400013|2.ed. London, , 
2008|S0100-54052008000400002|2.ed. London, , 
2002|S0103-90162002000400024|2.ed. London, , 
2002|S1516-35982002000500030|2.ed. London, , 
2011|S1516-35982011000700005|2.ed. London, , 
2005|S1516-73132005000200004|2. ed. London, , 
2000|S1517-74912000000200014|2. ed. Londres, , 
2012|S0100-06832012000200013|2.ed. Londrina, , 
2012|S0100-67622012000200003|2.ed. Londrina, , 
2012|S0100-06832012000200006|2.ed. Madison, , 
2012|S0100-06832012000200006|2.ed. Madison, , 
2012|S0100-06832012000200006|2.ed. Madison, , 
2012|S0100-06832012000200024|2.ed. Madison, , 
2012|S0100-06832012000200028|2.ed. Madison, , 
2012|S0100-06832012000200028|2.ed. Madison, , 
2012|S0100-06832012000200028|2.ed. Madison, , 
2012|S0100-06832012000200028|2.ed. Madison, , 
2012|S0100-06832012000200032|2.ed. Madison, , 
1999|S0100-204X1999000900019|2.ed. Madison, , 
2012|S0100-67622012000100006|2.ed. Maringá, , 
2012|S0102-09352012000300024|2.ed. Marlow, , 
2011|S1516-35982011000900007|2.ed. Marlow, , 
2000|S1413-95962000000200002|2.ed. Melbourne, , 
2000|S1413-95962000000200002|2.ed. Milano, , 
2000|S1413-95962000000200006|2.ed Milano, , 
2001|S1413-95962001000200005|2.ed. Milano, , 
2012|S0103-40142012000200005|2.ed. México, , 
1998|S1415-790X1998000300002|2.ed. México, , 
2009|S0100-204X2009000800016|2.ed.New Jersey, , 
2004|S0034-75902004000400002|2. ed. New York, , 
1999|S0100-204X1999000400005|2.ed. New York, , 
1999|S0100-204X1999000900005|2.ed. New York, , 
1999|S0100-204X1999000900019|2.ed. New York, , 
1999|S0100-204X1999001000007|2.ed. New York, , 
2000|S0100-204X2000000800014|2.ed. New York, , 
2008|S0100-204X2008001200002|2.ed. New york, , 
2009|S0100-204X2009000400009|2.ed. New York, , 
2009|S0100-204X2009000900019|2.ed. New York, , 
2012|S0100-204X2012000400003|2.ed. New York, , 
2009|S0100-29452009000100036|2.ed. New York, , 
1999|S0100-83581999000200003|2 ed. New York, , 
2011|S0100-83582011000300002|2.ed. New York, , 
2004|S0101-31222004000100006|2.ed. New York, , 
2004|S0101-31222004000100014|2 ed. New York, , 
2004|S0101-31222004000100020|2ed. New York, , 
2012|S0101-31222012000100009|2.ed. New York, , 
2005|S0101-41612005000300007|2ª ed. New York, , 
2012|S0102-09352012000300024|2.ed. New York, , 
2012|S0102-46982012000100021|2 ed. New York, , 
2012|S0103-40142012000200011|2.ed. New York, , 
2003|S0103-90162003000100029|2.ed. New York, , 
2004|S0103-90162004000600011|2.ed. New York, , 
2009|S0103-90162009000200007|2 ed. New York, , 
2009|S0103-90162009000300002|2 ed. New York, , 
2009|S0103-90162009000300013|2ed. New York, , 
2009|S0103-90162009000300017|2 ed. New York, , 
2001|S1413-95962001000200002|2.ed. New York, , 
1998|S1414-32831998000200007|2. ed. New York, , 
2012|S1415-43662012000400013|2.ed. New York, , 
2003|S1415-790X2003000100003|2. ed. New York, , 
2003|S1415-790X2003000400007|2. ed. New York, , 
2001|S1516-35982001000400007|2.ed. New York, , 
2002|S1516-35982002000500019|2.ed. New York, , 
2002|S1516-35982002000900014|2.ed. New York, , 
2004|S1516-35982004000800006|2.ed. New York, , 
2011|S1516-35982011000900004|2.ed. New York, , 
2012|S1516-35982012000200020|2.ed. New York, , 
2012|S1516-35982012000300048|2.ed New York, , 
2012|S1516-35982012000400008|2.ed. New York, , 
2012|S1516-35982012000400009|2.ed. New York, , 
2012|S0101-31222012000100001|2.ed. Nova Odessa, , 
2004|S1516-73132004000100010|2. ed. Nova Odessa, , 
2012|S1984-82502012000200014|2ed. Nova Odessa, , 
2002|S1516-35982002000900014|2. ed. Ontario, , 
2004|S0034-75902004000200003|2. ed. Oxford, , 
2007|S0034-89102007000300019|2.ed. Oxford, , 
2012|S0102-09352012000100026|2.ed. Oxford, , 
2012|S0103-40142012000100005|2.ed. Oxford, , 
2012|S1415-43662012000400002|2.ed. Oxford, , 
1997|S0100-83581997000100001|2 ed. Oxford, UK, , 
2012|S1516-35982012000200020|2.ed. Oxon, , 
2012|S0103-40142012000100007|2.ed. Paris, , 
2000|S1413-95962000000500003|2.ed. Paris, , 
2011|S0100-204X2011001000011|2.ed. Passo Fundo, , 
2000|S0103-90162000000200018|2.ed. Passo Fundo, , 
2004|S0100-29452004000200011|2.ed. Pelotas, , 
2012|S0101-31222012000100013|2.ed. Pelotas, , 
2012|S1516-35982012000400017|2.ed. Pelotas, , 
2004|S0102-311X2004000400008|2ª Ed. Petrópolis, , 
2006|S0102-311X2006001100004|2ª Ed. Petrópolis, , 
2000|S1414-32832000000200004|2. ed. Petrópolis, , 
2012|S1414-32832012000100018|2.ed. Petrópolis, , 
2012|S0102-09352012000300009|2.ed. Philadelphia, , 
2009|S1516-35982009001300033|2.ed. Philadelphia, , 
2012|S1516-35982012000200033|2.ed. Philadelphia, , 
2009|S0100-204X2009000900004|2.ed. Piracicaba, , 
2011|S0100-204X2011000600007|2.ed. Piracicaba, , 
2011|S0100-204X2011000700001|2.ed. Piracicaba, , 
2011|S0100-204X2011001000017|2.ed. Piracicaba, , 
2012|S0100-204X2012000400007|2.ed. Piracicaba, , 
2012|S0100-204X2012000400016|2.ed. Piracicaba, , 
2011|S0100-29452011000500097|2.ed. Piracicaba, , 
2012|S0101-31222012000200003|2.ed. Piracicaba, , 
2005|S0102-05362005000300015|2 ed. Piracicaba, , 
2012|S1415-43662012000400004|2.ed. Piracicaba, , 
2012|S1415-43662012000400012|2.ed. Piracicaba, , 
2001|S1516-35982001000500033|2.ed. Piracicaba, , 
2012|S1516-35982012000400002|2.ed. Piracicaba, , 
2007|S1984-29612007000400012|2 ed. Piracicaba, , 
2011|S0100-204X2011001000003|2.ed. Planaltina, , 
2002|S0004-27492002000600010|2ª ed. Porto Alegre, , 
2012|S0100-06832012000200009|2.ed. Porto Alegre, , 
2012|S0100-06832012000200021|2.ed. Porto Alegre, , 
2011|S0100-15742011000200007|2.ed. Porto Alegre, , 
1999|S0100-204X1999001100020|2.ed. Porto Alegre, , 
2008|S0100-204X2008001200007|2.ed. Porto Alegre, , 
2008|S0100-204X2008001200020|2.ed. Porto Alegre, , 
2009|S0100-204X2009000300012|2.ed. Porto Alegre, , 
2009|S0100-204X2009000500005|2.ed. Porto Alegre, , 
2009|S0100-204X2009000700002|2 ed. Porto Alegre, , 
2012|S0100-67622012000100017|2.ed. Porto Alegre, , 
2011|S0100-83582011000300009|2.ed. Porto Alegre, , 
2011|S0100-83582011000300010|2.ed. Porto Alegre, , 
2007|S0102-311X2007000300026|2ª Ed. Porto Alegre, , 
2005|S0103-90162005000600010|2.ed. Porto Alegre, , 
2011|S0104-93132011000200006|2ª. ed. Porto Alegre, , 
2012|S1413-65382012000100004|2.ed. Porto Alegre, , 
2012|S1414-32832012000100007|2.ed. Porto Alegre, , 
2012|S1415-43662012000400002|2.ed. Porto Alegre, , 
2010|S1516-35982010001200024|2.ed. Porto Alegre, , 
2012|S1517-86922012000100008|2. ed. Porto Alegre, , 
1999|S0101-73301999000400007|2ª ed. Porto, , 
2012|S1414-32832012000200018|2.ed. Porto, , 
2012|S1516-35982012000200019|2.ed. Prentice Hall, , 
2012|S0103-40142012000200013|2.ed. Prospect Heights, , 
1999|S1415-790X1999000100002|2ªed. Quito, , 
2009|S0100-204X2009000700003|2.ed. rev. ampl. Lavras, , 
1996|S0100-83581996000100008|2 ed. rev. atual. 1983. Campinas, , 
2011|S0100-204X2011001000007|2.ed. rev. atual. Campinas, , 
2011|S0100-204X2011001000021|2.ed. rev. atual. Porto Alegre, , 
2011|S0100-204X2011001200015|2.ed.rev.atual. Porto Alegre, , 
2011|S0100-204X2011000900020|2.ed. rev. atual. Rio de Janeiro, , 
2011|S0100-204X2011001000008|2.ed. rev. atual. Rio de Janeiro, , 
2011|S0100-204X2011001000022|2.ed. rev. atual. Rio de Janeiro, , 
2011|S0100-204X2011001000023|2.ed. rev. atual. Rio de Janeiro, , 
2011|S0100-204X2011001000026|2.ed. rev. atual. Rio de Janeiro, , 
2011|S0100-204X2011001000028|2.ed. rev. atual. Rio de Janeiro, , 
2011|S0100-204X2011001000030|2.ed. rev. atual. Rio de Janeiro, , 
2011|S0100-204X2011001000032|2.ed. rev. atual. Rio de Janeiro, , 
2012|S0100-204X2012000100016|2.ed. rev. atual. Rio de Janeiro, , 
2012|S0100-204X2012000100019|2.ed. rev. atual. Rio de Janeiro, , 
2009|S0100-204X2009000600012|2.ed. rev. e atual. Porto Alegre, , 
2012|S0103-40142012000100010|2.ed. rev. New York, , 
2000|S0103-90162000000300020|2.ed. Ribeirão Preto, , 
2011|S1516-18462011000100011|2. ed. Ribeirão Preto, , 
2011|S1516-35982011000700025|2.ed. Ribeirão Preto, , 
2004|S0004-28032004000400003|2ª ed. Rio de Janeiro, , 
2009|S0006-87052009000200015|2ed. Rio de Janeiro, , 
2005|S0034-72992005000400019|2º ed. Rio de Janeiro, , 
2004|S0034-75902004000300002|2. ed. Rio de Janeiro, , 
1981|S0034-89101981000600007|2ªed. Rio de Janeiro, , 
2012|S0100-06832012000200027|2.ed. Rio de Janeiro, , 
2012|S0100-06832012000200032|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011000700003|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011000900006|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000006|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000012|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000020|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000021|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000024|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000026|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000029|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000036|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001000037|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001200002|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001200007|2.ed. Rio de Janeiro, , 
2011|S0100-204X2011001200015|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000100003|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000100004|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000100005|2.ed. Rio deJaneiro, , 
2012|S0100-204X2012000100006|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000100011|2.ed.Rio de Janeiro, , 
2012|S0100-204X2012000100016|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000100019|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000400007|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000400008|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000400009|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000400015|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000400016|2.ed. Rio de Janeiro, , 
2012|S0100-204X2012000400017|2.ed. Rio de Janeiro, , 
1998|S0100-83581998000200003|2 ed. Rio de Janeiro, , 
2001|S0101-47142001000100005|2. ed. Rio de Janeiro, , 
2001|S0101-47142001000100009|2ª ed. Rio de Janeiro, , 
2004|S0101-47142004000100016|2 ed. Rio de Janeiro, , 
2004|S0101-47142004000100017|2. ed. Rio de Janeiro, , 
2002|S0101-73302002008100007|2. ed. Rio de Janeiro, , 
2002|S0101-73302002008100012|2. ed. Rio de Janeiro, , 
1993|S0102-311X1993000500006|2ª ed., Rio de Janeiro, , 
2001|S0102-311X2001000200019|2ª Ed. Rio de Janeiro, , 
2004|S0102-311X2004000400015|2ª Ed. Rio de Janeiro, , 
2005|S0102-311X2005000500025|2ª Ed. Rio de Janeiro, , 
2007|S0102-311X2007000100015|2ª Ed. Rio de Janeiro, , 
2007|S0102-311X2007000200008|2ª Ed. Rio de Janeiro, , 
2007|S0102-311X2007000300026|2ª Ed. Rio de Janeiro, , 
2007|S0102-311X2007000600005|2ª Ed. Rio de Janeiro, , 
2007|S0102-311X2007000900028|2ª Ed. Rio de Janeiro, , 
2012|S0103-40142012000100008|2.ed. Rio de Janeiro, , 
2012|S0103-40142012000100009|2.ed. Rio de Janeiro, , 
2012|S0103-40142012000100010|2.ed. Rio de Janeiro, , 
2012|S0103-40142012000100012|2.ed. Rio de Janeiro, , 
1998|S1413-95961998000200004|2.ed. Rio de Janeiro, , 
2001|S1413-95962001000200003|2.ed. Rio de Janeiro, , 
2012|S1414-32832012000100014|2.ed. Rio de Janeiro, , 
2007|S1415-790X2007000100012|2ª ed. Rio de Janeiro, , 
2012|S1516-35982012000400011|2.ed. Rio de Janeiro, , 
2012|S1516-35982012000400017|2.ed. Rio de Janeiro, , 
2003|S1516-73132003000200008|2. ed. Rio de Janeiro, , 
2012|S1679-39512012000100005|2.ed. Rio de Janeiro, , 
2011|S1808-24322011000200004|2.ed. Rio de Janeiro, , 
2011|S1980-65742011000100001|2. ed. Rio de Janeiro, , 
2002|S0100-41582002000500009|2ª ed, , 
2002|S0100-41582002000500010|2ª ed, , 
2002|S1516-35982002000900014|2.ed., , 
2003|S0100-29452003000300011|2 ed. San Diego, , 
2003|S0103-90162003000100023|2.ed. San Diego, , 
2004|S0103-90162004000100013|2.ed. San Diego, , 
2006|S0103-90162006000400003|2.ed. San Diego, , 
2012|S1516-35982012000400007|2.ed. San Diego, , 
2011|S0100-204X2011001000008|2.ed. San José, , 
1999|S0100-204X1999001100021|2.ed. Santa Maria, , 
2002|S1516-35982002000600022|2.ed. Santa Maria, , 
2004|S1516-35982004000400023|2.ed. Santa Maria, , 
2011|S1516-35982011000900001|2.ed. Santa Maria, , 
2002|S1516-35982002000900012|2.ed. Saskatoon, , 
2003|S0103-90162003000100023|2.ed. Somerville, , 
2003|S0034-72992003000100004|2ª ed. São Paulo, , 
2007|S0034-89102007000100014|2ª ed. São Paulo, , 
2007|S0034-89102007000100020|2ª ed. São Paulo, , 
2007|S0034-89102007000400006|2. ed. São Paulo, , 
2001|S0100-204X2001000800001|2. ed. São Paulo, , 
2006|S0100-204X2006000200018|2.ed. São Paulo, , 
2012|S0100-204X2012000100001|2.ed. São Paulo, , 
2011|S0100-67622011000300001|2.ed. São Paulo, , 
2003|S0100-83582003000200012|2.ed. São Paulo, , 
2004|S0100-83582004000200011|2.ed. São Paulo, , 
2011|S0100-83582011000300008|2.ed. São Paulo, , 
2012|S0101-31222012000100012|2.ed. São Paulo, , 
