Symbol	ISSN in use	Print ISSN	E-ISSN	Collection Name	Acronym	Short Title	Title	Short Title-NLM	Publisher	URL journal page	License
psi	1688-4094	1688-4094		Pepsic	cpsi	Cienc. psicol.	Ciencias Psicológicas		Facultad de Psicología de la Universidad Católica del Uruguay, Damaso A. Larrañaga	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1688-4094&lng=en	by-nc/4.0
psi	1806-5821		1806-5821	Pepsic	cc	Ciênc. cogn.	Ciências & Cognição		Instituto de Ciências Cognitivas	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1806-5821&lng=en	by-nc/4.0
psi	1983-6007		1983-6007	Pepsic	clinic	CliniCAPS	CliniCAPS		Universidade Federal de Minas Gerais, Departamento de Psicologia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1983-6007&lng=en	by-nc/4.0
psi	1415-6954	1415-6954		Pepsic	cp	Constr. psicopedag.	Construção psicopedagógica		Instituto Sedes Sapientiae	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1415-6954&lng=en	by-nc/4.0
psi	1983-3482	1983-3482		Pepsic	cclin	Contextos Clínic	Contextos Clínicos		UNISINOS - Universidade do Vale do Rio dos Sinos	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1983-3482&lng=en	by-nc/4.0
psi	0718-4123		0718-4123	Pepsic	cnps	Cuad. neuropsicol.	Cuadernos de neuropsicología		Neuropsicologia.cl	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=0718-4123&lng=en	by-nc/4.0
psi	2318-9282		2318-9282	Pepsic	desi	Desidades	Desidades		Universidade Federal do Rio de Janeiro	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2318-9282&lng=en	by-nc/4.0
psi	1794-9998	1794-9998		Pepsic	diver	Diversitas	Diversitas		Universidad Santo Tomás	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1794-9998&lng=en	by-nc/4.0
psi	1980-2005	1980-2005		Pepsic	epistemo	Epistemo-somática	Epistemo-somática		Clínica de Psicologia e Psicanálise do Hospital Mater Dei	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1980-2005&lng=en	by-nc/4.0
psi	1677-9843	1677-9843		Pepsic	eeduc	Escritos educ.	Escritos sobre Educação		Fundação Helena Antipoff. Instituto Anísio Teixeira	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1677-9843&lng=en	by-nc/4.0
psi	1415-7128	1415-7128		Pepsic	estic	Estilos clin.	Estilos da Clinica		Instituto de Psicologia da Universidade de São Paulo	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1415-7128&lng=en	by-nc/4.0
psi	2236-6407		2236-6407	Pepsic	eip	Est. Inter. Psicol.	Estudos Interdisciplinares em Psicologia		Universidade Estadual de Londrina; Centro de Ciências Biológicas - Departamento de Psicologia e Psicanálise	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2236-6407&lng=en	by-nc/4.0
psi	1808-4281		1808-4281	Pepsic	epp	Estud. pesqui. psicol.	Estudos e Pesquisas em Psicologia		Universidade do Estado do Rio de Janeiro. Instituto de Psicologia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1808-4281&lng=en	by-nc/4.0
psi	2220-9026		2220-9026	Pepsic	eureka	Eureka	Eureka (Asunción) en Línea		Universidad Católica de Asunción, Facultad de Filosofía y Ciencias Humanas	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2220-9026&lng=en	by-nc/4.0
psi	1983-8220		1983-8220	Pepsic	gerais	Gerais, Rev. Interinst. Psicol.	Gerais : Revista Interinstitucional de Psicologia		Universidade Federal de Juiz de Fora	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1983-8220&lng=en	by-nc/4.0
psi	0103-5835	0103-5835		Pepsic	jp	J. psicanal.	Jornal de Psicanálise		Instituto de Psicanalise da Sociedade Brasileira de Psicanalise de Sao Paulo	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=0103-5835&lng=en	by-nc/4.0
psi	2175-3598		2175-3598	Pepsic	jhgd	J. Hum. Growth Dev. (Online)	Journal of Human Growth and Development		Centro de Estudos do Crescimento e do Desenvolvimento do Ser Humano	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2175-3598&lng=en	
psi	1679-4427	1679-4427		Pepsic	mental	Mental	Mental		Universidade Presidente Antônio Carlos	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1679-4427&lng=en	by-nc/4.0
psi	2177-2061	2177-2061		Pepsic	pef	Psicol. Ensino & Form.	Psicologia Ensino & Formação		Associação Brasileira de Ensino de Psicologia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2177-2061&lng=en	by-nc/4.0
psi	1677-1168	1677-1168		Pepsic	per	Psicol. rev. (Belo Horizonte)	Psicologia em Revista		Pontifícia Universidade Católica de Minas Gerais. Instituto de Psicologia. Pró-Reitoria de Extensão	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1677-1168&lng=en	by-nc/4.0
psi	1870-350X		1870-350X	Pepsic	psilat	Psicol. Am. Lat.	Psicologia para América Latina		Unión Latinoamericana de Entidades de Psicología (ULAPSI)	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1870-350X&lng=en	by-nc/4.0
psi	1983-3288		1983-3288	Pepsic	pn	Psychol. Neurosci. (Online)	Psychology & Neuroscience		Pontifícia Universidade Católica do Rio de Janeiro,  Universidade de São Paulo e Universidade de Brasília	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1983-3288&lng=en	by-nc/4.0
psi	0102-7395	0102-7395		Pepsic	reverso	Reverso	Reverso		Círculo Psicanalítico de Minas Gerais	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=0102-7395&lng=en	by-nc/4.0
psi	1679-3390	1679-3390		Pepsic	rbop	Rev. bras. orientac. prof	Revista Brasileira de Orientação Profissional		Vetor Editora	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1679-3390&lng=en	by-nc/4.0
psi	0486-641X	0486-641X		Pepsic	rbp	Rev. bras. psicanál	Revista Brasileira de Psicanálise		Federação Brasileira de Psicanálise	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=0486-641X&lng=en	
psi	1516-8530	1516-8530		Pepsic	rbpt	Rev. bras. psicoter.	Revista Brasileira de Psicoterapia		Universidade Federal do Rio Grande do Sul. Centro de Estudos Luis Guedes	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1516-8530&lng=en	by-nc/4.0
psi	2178-700X		2178-700X	Pepsic	epos	Rev. Epos	Revista EPOS		Universidade do Estado do Rio de Janeiro, Instituto de Medicina Social	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2178-700X&lng=en	by-nc/4.0
psi	1983-0769	1983-0769		Pepsic	rel	Rev. Estud. Lacan.	Revista Estudos Lacanianos		Laboratório de Psicanálise da Faculdade de Filosofia e Ciências Humanas da UFMG	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1983-0769&lng=en	by/4.0
psi	1518-6148	1518-6148		Pepsic	malestar	Rev.Mal-Estar Subj	Revista Mal Estar e Subjetividade		Universidade de Fortaleza	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1518-6148&lng=en	by-nc/4.0
psi	1984-6657		1984-6657	Pepsic	rpot	Rev. Psicol., Organ. Trab.	Revista Psicologia Organizações e Trabalho		Sociedade Brasileira de Psicologia Organizacional e do Trabalho	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1984-6657&lng=en	by-nc/4.0
psi	1519-549X	1519-549X		Pepsic	rpp	Rev. psicol. polít.	Revista Psicologia Política		Sociedade Brasileira de Psicologia Política	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1519-549X&lng=en	
psi	2177-093X		2177-093X	Pepsic	rpsaude	Rev. Psicol. Saúde	Revista Psicologia e Saúde		Universidade Católica Dom Bosco, Programa de Mestrado e Doutorado em Psicologia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2177-093X&lng=en	
psi	0103-8486	0103-8486		Pepsic	psicoped	Rev. psicopedag.	Revista Psicopedagogia		Associacao Brasileira de Psicopedagogia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=0103-8486&lng=en	by/4.0
psi	1946-2026	1946-2026		Pepsic	reps	Rev. Puertorriq. Psicol.	Revista Puertorriqueña de Psicología		Asociación de Psicología de Puerto Rico	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1946-2026&lng=en	by-nc/4.0
psi	2318-650X		2318-650X	Pepsic	revsulap	Rev. Sul-Am. Psicol.	Revista Sul-Americana de Psicologia		Centro Universita´rio Salesiano de São Paulo - UNISAL	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2318-650X&lng=en	by-nc/4.0
psi	1414-8889	1414-8889		Pepsic	rabop	Rev. ABOP	Revista da ABOP		Associação Brasileira de Orientadores Profissionais	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1414-8889&lng=en	by-nc/4.0
psi	1516-0858	1516-0858		Pepsic	rsbph	Rev. SBPH	Revista da SBPH		Sociedade Brasileira de Psicologia Hospitalar	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1516-0858&lng=en	by-nc/4.0
psi	1677-2970	1677-2970		Pepsic	rspagesp	Rev. SPAGESP	Revista da SPAGESP		Sociedade de Psicoterapias Analíticas Grupais do Estado de São Paulo	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1677-2970&lng=en	
psi	1517-2805	1517-2805		Pepsic	reto	Rev. etol.	Revista de Etologia		Sociedade Brasileira de Etologia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1517-2805&lng=en	by-nc/4.0
psi	1609-7475		1609-7475	Pepsic	ripsi	Rev. Investig. Psicol. (Online)	Revista de Investigación en Psicología		Instituto de Investigaciones Psicológicas. Facultad de Psicología. Universidad Nacional Mayor de San Marcos	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1609-7475&lng=en	by-nc/4.0
psi	2145-4892		2145-4892	Pepsic	rpsua	rev. psicol. univ. antioquia	Revista de Psicología Universidad de Antioquia		Universidad de Antioquia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2145-4892&lng=en	by-nc/4.0
psi	1316-0923	1316-0923		Pepsic	repsi	Rev. psicol. - Esc. Psicol. Univ. Cent. Venez.	Revista de psicología - Escuela de Psicología, Universidad Central de Venezuela		Escuela de Psicología de la Universidad Central de Venezuela	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1316-0923&lng=en	by-nc/4.0
psi	0104-8023	0104-8023		Pepsic	rdpsi	Rev. Dep. Psicol.,UFF	Revista do Departamento de Psicologia. UFF		Universidade Federal Fluminense, Departamento de Psicologia	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=0104-8023&lng=en	by-nc/4.0
psi	2178-7085		2178-7085	Pepsic	sts	Saúde Transform. Soc.	Saúde & Transformação Social		Universidade Federal de Santa Catarina	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=2178-7085&lng=en	by-nc/4.0
psi	0719-448x	0719-448x	0718-0446	Pepsic	summa	Summa psicol. UST (En línea)	Summa psicológica UST (En línea)		Asociación Chilena de Revistas Científicas de Psicología; Escuela de Psicología Universidad Santo Tomás, Santiago, Chile	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=0719-448x&lng=en	
psi	1806-2490	1806-2490		Pepsic	vinculo	Vínculo	Vínculo		Núcleo em Saúde Mental e Psicanálise das Configurações Vinculares	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1806-2490&lng=en	by-nc/4.0
psi	1679-432X		1679-432X	Pepsic	wep	Winnicott e-prints	Winnicott e-prints		Sociedade Brasileira de Psicanálise Winnicottiana	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1679-432X&lng=en	
psi	1516-1498	1516-1498		Pepsic	agora	Ágora (Rio J.)	Ágora: Estudos em Teoria Psicanalítica		Programa de Pós-graduação em Teoria Psicanalítica do Instituto de Psicologia da Universidade Federal do Rio de Janeiro - UFRJ	http://pepsic.bvsalud.org/scielo.php?script=sci_serial&pid=1516-1498&lng=en	by-nc/4.0
scl	1678-5320	1678-5320	2178-0447	Brazil	ars	ARS (São Paulo)	ARS (São Paulo)		Escola de Comunicações e Artes da Universidade de São Paulo	http://www.scielo.br/scielo.php?script=sci_serial&pid=1678-5320&lng=en	by-nc/4.0
scl	0102-3306	0102-3306	1677-941X	Brazil	abb	Acta Bot. Bras.	Acta Botanica Brasilica		Sociedade Botânica do Brasil	http://www.scielo.br/scielo.php?script=sci_serial&pid=0102-3306&lng=en	by/4.0
scl	1807-8621	1679-9275	1807-8621	Brazil	asagr	Acta Sci., Agron.	Acta Scientiarum. Agronomy		Editora da Universidade Estadual de Maringá - EDUEM	http://www.scielo.br/scielo.php?script=sci_serial&pid=1807-8621&lng=en	by/4.0
scl	1807-8672	1806-2636	1807-8672	Brazil	asas	Acta Sci., Anim. Sci.	Acta Scientiarum. Animal Sciences		Editora da Universidade Estadual de Maringá - EDUEM	http://www.scielo.br/scielo.php?script=sci_serial&pid=1807-8672&lng=en	by/4.0
scl	1981-5794	0002-5216	1981-5794	Brazil	alfa	Alfa, rev. linguíst. (São José Rio Preto)	Alfa : Revista de Linguística (São José do Rio Preto)		Universidade Estadual Paulista Júlio de Mesquita Filho	http://www.scielo.br/scielo.php?script=sci_serial&pid=1981-5794&lng=en	by/4.0
scl	2317-6431		2317-6431	Brazil	acr	Audiol., Commun. Res.	Audiology - Communication Research		Academia Brasileira de Audiologia	http://www.scielo.br/scielo.php?script=sci_serial&pid=2317-6431&lng=en	by-nc/4.0
scl	0103-636X	0103-636X	1980-4415	Brazil	bolema	Bolema	Bolema: Boletim de Educação Matemática		UNESP - Universidade Estadual Paulista, Pró-Reitoria de Pesquisa; Programa de Pós-Graduação em Educação Matemática	http://www.scielo.br/scielo.php?script=sci_serial&pid=0103-636X&lng=en	by/4.0
scl	0373-5524	0373-5524		Brazil	bioce	Bol. Inst. Oceanogr.	Boletim do Instituto Oceanográfico		Instituto Oceanográfico da Universidade de São Paulo	http://www.scielo.br/scielo.php?script=sci_serial&pid=0373-5524&lng=en	by-nc/4.0
scl	2175-6236	0100-3143	2175-6236	Brazil	edreal	Educ. Real.	Educação & Realidade		Universidade Federal do Rio Grande do Sul - Faculdade de Educação	http://www.scielo.br/scielo.php?script=sci_serial&pid=2175-6236&lng=en	by/4.0
scl	1983-2117	1415-2150	1983-2117	Brazil	epec	Ens. Pesqui. Educ. Ciênc. (Belo Horizonte)	Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)		Faculdade de Educação da Universidade Federal de Minas Gerais	http://www.scielo.br/scielo.php?script=sci_serial&pid=1983-2117&lng=en	by-nc/4.0
scl	0103-166X	0103-166X	1982-0275	Brazil	estpsi	Estud. psicol. (Campinas)	Estudos de Psicologia (Campinas)		Programa de Pós-Graduação em Psicologia, Pontifícia Universidade Católica de Campinas	http://www.scielo.br/scielo.php?script=sci_serial&pid=0103-166X&lng=en	by/4.0
scl	2236-3459	1414-3518	2236-3459	Brazil	heduc	Hist. Educ.	História da Educação		Associação Sul-Rio-Grandense de Pesquisadores em História da Educação	http://www.scielo.br/scielo.php?script=sci_serial&pid=2236-3459&lng=en	by/4.0
scl	2179-6491		2179-6491	Brazil	jsbf	J. Soc. Bras. Fonoaudiol.	Jornal da Sociedade Brasileira de Fonoaudiologia		Sociedade Brasileira de Fonoaudiologia	http://www.scielo.br/scielo.php?script=sci_serial&pid=2179-6491&lng=en	by-nc/4.0
scl	0100-7386	0100-7386		Brazil	jbsms	J. Braz. Soc. Mech. Sci.	Journal of the Brazilian Society of Mechanical Sciences		The Brazilian Society of Mechanical Sciences	http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-7386&lng=en	by-nc/4.0
scl	0100-6045	0100-6045	2317-630X	Brazil	man	Manuscrito	Manuscrito		UNICAMP - Universidade Estadual de Campinas, Centro de Lógica, Epistemologia e História da Ciência	http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-6045&lng=en	by/4.0
scl	0074-0276	0074-0276	1678-8060	Brazil	mioc	Mem. Inst. Oswaldo Cruz	Memórias do Instituto Oswaldo Cruz	Mem Inst Oswaldo Cruz	Instituto Oswaldo Cruz, Ministério da Saúde	http://www.scielo.br/scielo.php?script=sci_serial&pid=0074-0276&lng=en	by/4.0
scl	1984-9230	1413-585X	1984-9230	Brazil	osoc	Organ. Soc.	Organizações & Sociedade		Escola de Administração da Universidade Federal da Bahia	http://www.scielo.br/scielo.php?script=sci_serial&pid=1984-9230&lng=en	by/4.0
scl	0100-204X	0100-204X	1678-3921	Brazil	pab	Pesq. agropec. bras.	Pesquisa Agropecuária Brasileira		Embrapa Informação Tecnológica; Pesquisa Agropecuária Brasileira	http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-204X&lng=en	by/4.0
scl	1517-7491	1517-7491		Brazil	pob	Pesqui. Odontol. Bras.	Pesquisa Odontológica Brasileira	Pesqui Odontol Bras.	Sociedade Brasileira de Pesquisa Odontológica e Faculdade de Odontologia da Universidade de São Paulo	http://www.scielo.br/scielo.php?script=sci_serial&pid=1517-7491&lng=en	by-nc/4.0
scl	0104-5687	0104-5687		Brazil	pfono	Pró-Fono R. Atual. Cient.	Pró-Fono Revista de Atualização Científica		Pró-Fono Produtos Especializados para Fonoaudiologia Ltda.	http://www.scielo.br/scielo.php?script=sci_serial&pid=0104-5687&lng=en	by-nc/4.0
scl	1413-7372	1413-7372	1807-0329	Brazil	pe	Psicol. estud.	Psicologia em Estudo		Departamento de Psicologia - Universidade Estadual de Maringá	http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-7372&lng=en	by-nc/4.0
scl	2446-4740	2446-4732	2446-4740	Brazil	reng	Res. Biomed. Eng.	Research on Biomedical Engineering		Sociedade Brasileira de Engenharia Biomédica	http://www.scielo.br/scielo.php?script=sci_serial&pid=2446-4740&lng=en	by/4.0
scl	0034-7108	0034-7108		Brazil	rbbio	Rev. Bras. Biol.	Revista Brasileira de Biologia	Rev Bras Biol	Instituto Internacional de Ecologia	http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7108&lng=en	by-nc/4.0
scl	2179-8397	0104-1843	2179-8397	Brazil	rbci	Rev. Bras. Cardiol. Invasiva	Revista Brasileira de Cardiologia Invasiva		Sociedade Brasileira de Hemodinâmica e Cardiologia Intervencionista - SBHCI	http://www.scielo.br/scielo.php?script=sci_serial&pid=2179-8397&lng=en	by-nc-nd/4.0
scl	1516-9332	1516-9332		Brazil	rbcf	Rev. Bras. Cienc. Farm.	Revista Brasileira de Ciências Farmacêuticas		Divisão de Biblioteca e Documentação do Conjunto das Químicas da Universidade de São Paulo	http://www.scielo.br/scielo.php?script=sci_serial&pid=1516-9332&lng=en	by-nc/4.0
scl	1517-3151	1517-3151		Brazil	rbeb	Rev. Bras. Eng. Bioméd.	Revista Brasileira de Engenharia Biomédica		SBEB - Sociedade Brasileira de Engenharia Biomédica	http://www.scielo.br/scielo.php?script=sci_serial&pid=1517-3151&lng=en	by-nc/4.0
scl	1413-7739	1413-7739		Brazil	rboce	Rev. Bras. Oceanogr.	Revista Brasileira de Oceanografia		Instituto Oceanográfico da Universidade de São Paulo	http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-7739&lng=en	by-nc/4.0
scl	0034-7299	0034-7299		Brazil	rboto	Rev. Bras. Otorrinolaringol.	Revista Brasileira de Otorrinolaringologia		ABORL-CCF Associação Brasileira de Otorrinolaringologia e Cirurgia Cérvico-Facial	http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7299&lng=en	by-nc/4.0
scl	0101-3122	0101-3122		Brazil	rbs	Rev. bras. sementes	Revista Brasileira de Sementes		Associação Brasileira de Tecnologia de Sementes	http://www.scielo.br/scielo.php?script=sci_serial&pid=0101-3122&lng=en	by-nc/4.0
scl	1516-1846	1516-1846	1982-0216	Brazil	rcefac	Rev. CEFAC	Revista CEFAC		CEFAC Saúde e Educação	http://www.scielo.br/scielo.php?script=sci_serial&pid=1516-1846&lng=en	by/4.0
scl	1983-2125	0100-316X	1983-2125	Brazil	rcaat	Rev. Caatinga	Revista Caatinga		Universidade Federal Rural do Semi-Árido	http://www.scielo.br/scielo.php?script=sci_serial&pid=1983-2125&lng=en	by/4.0
scl	0034-737X	0034-737X	2177-3491	Brazil	rceres	Rev. Ceres	Revista Ceres		Universidade Federal de Viçosa	http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-737X&lng=en	by/4.0
scl	1806-6690	0045-6888	1806-6690	Brazil	rca	Rev. Ciênc. Agron.	Revista Ciência Agronômica		Universidade Federal do Ceará	http://www.scielo.br/scielo.php?script=sci_serial&pid=1806-6690&lng=en	by/4.0
